Area Code;Item Code;Element Code;Year;Qty
49;2533;5142;2013;310
49;2535;5521;2013;100
49;2535;5142;2013;278
49;2534;5521;2013;27
49;2534;5142;2013;140
49;2536;5521;2013;1800
49;2542;5521;2013;0
49;2542;5142;2013;596
49;2543;5142;2013;2
49;2745;5142;2013;1
49;2546;5142;2013;175
49;2549;5142;2013;64
49;2551;5142;2013;0
49;2555;5521;2013;5
49;2555;5142;2013;71
49;2556;5142;2013;2
49;2557;5142;2013;0
49;2558;5142;2013;0
49;2560;5142;2013;58
49;2561;5142;2013;0
49;2563;5142;2013;1
49;2570;5521;2013;304
49;2571;5142;2013;80
49;2572;5142;2013;1
49;2573;5142;2013;1
49;2577;5142;2013;1
49;2578;5142;2013;0
49;2579;5142;2013;0
49;2580;5142;2013;0
49;2582;5142;2013;0
49;2586;5142;2013;1
49;2601;5142;2013;614
49;2602;5142;2013;115
49;2605;5521;2013;595
49;2605;5142;2013;909
49;2611;5142;2013;79
49;2612;5142;2013;5
49;2613;5142;2013;33
49;2614;5142;2013;2
49;2615;5521;2013;8
49;2615;5142;2013;134
49;2616;5521;2013;0
49;2616;5142;2013;503
49;2617;5142;2013;4
49;2618;5142;2013;75
49;2619;5142;2013;0
49;2620;5142;2013;2
49;2625;5142;2013;724
49;2630;5142;2013;18
49;2633;5142;2013;6
49;2635;5142;2013;0
49;2640;5142;2013;0
49;2641;5142;2013;0
49;2642;5142;2013;0
49;2645;5142;2013;2
49;2655;5142;2013;17
49;2656;5142;2013;267
49;2657;5142;2013;1
49;2658;5142;2013;90
49;2731;5142;2013;72
49;2732;5142;2013;14
49;2733;5142;2013;223
49;2734;5142;2013;227
49;2735;5142;2013;71
49;2736;5521;2013;0
49;2736;5142;2013;22
49;2740;5142;2013;3
49;2743;5142;2013;0
49;2737;5142;2013;8
49;2781;5521;2013;0
49;2781;5142;2013;0
49;2782;5142;2013;0
49;2744;5142;2013;111
49;2848;5142;2013;1126
49;2761;5142;2013;27
49;2762;5521;2013;0
49;2762;5142;2013;10
49;2763;5521;2013;3
49;2763;5142;2013;13
49;2764;5521;2013;0
49;2764;5142;2013;4
49;2765;5142;2013;5
49;2766;5142;2013;1
49;2767;5142;2013;3
49;2769;5142;2013;0
49;2775;5142;2013;0
49;2680;5142;2013;0
49;2905;5521;2013;1012
49;2905;5142;2013;1696
49;2907;5521;2013;349
49;2907;5142;2013;1120
49;2908;5521;2013;1800
49;2909;5521;2013;0
49;2909;5142;2013;600
49;2911;5142;2013;239
49;2912;5142;2013;0
49;2913;5521;2013;309
49;2913;5142;2013;133
49;2914;5142;2013;84
49;2918;5521;2013;595
49;2918;5142;2013;1637
49;2919;5521;2013;8
49;2919;5142;2013;1561
49;2922;5142;2013;24
49;2923;5142;2013;2
49;2924;5142;2013;375
49;2943;5142;2013;608
49;2945;5521;2013;0
49;2945;5142;2013;22
49;2946;5521;2013;0
49;2946;5142;2013;11
49;2949;5142;2013;111
49;2948;5142;2013;1126
49;2960;5521;2013;3
49;2960;5142;2013;63
49;2961;5142;2013;0
49;2928;5142;2013;0
50;2511;5521;2013;2
50;2511;5142;2013;95
50;2805;5521;2013;0
50;2805;5142;2013;6
50;2513;5521;2013;160
50;2513;5142;2013;0
50;2514;5521;2013;148
50;2514;5142;2013;4
50;2515;5521;2013;0
50;2515;5142;2013;0
50;2516;5521;2013;0
50;2516;5142;2013;1
50;2517;5521;2013;0
50;2518;5521;2013;0
50;2520;5521;2013;0
50;2520;5142;2013;0
50;2532;5521;2013;0
50;2531;5521;2013;0
50;2531;5142;2013;34
50;2533;5142;2013;0
50;2534;5521;2013;0
50;2534;5142;2013;1
50;2536;5142;2013;0
50;2537;5142;2013;0
50;2541;5142;2013;0
50;2542;5142;2013;30
50;2543;5142;2013;12
50;2745;5142;2013;1
50;2546;5142;2013;1
50;2547;5142;2013;0
50;2549;5521;2013;0
50;2549;5142;2013;2
50;2551;5142;2013;4
50;2555;5521;2013;0
50;2555;5142;2013;0
50;2556;5142;2013;1
50;2557;5142;2013;0
50;2558;5142;2013;0
50;2559;5521;2013;1
50;2560;5142;2013;1
50;2561;5142;2013;1
50;2563;5142;2013;3
50;2570;5521;2013;0
50;2570;5142;2013;0
50;2571;5142;2013;4
50;2572;5142;2013;0
50;2573;5142;2013;8
50;2574;5142;2013;4
50;2575;5142;2013;0
50;2579;5142;2013;0
50;2580;5521;2013;0
50;2580;5142;2013;3
50;2582;5142;2013;0
50;2586;5142;2013;1
50;2601;5142;2013;20
50;2602;5142;2013;10
50;2605;5521;2013;3
50;2605;5142;2013;81
50;2611;5142;2013;21
50;2612;5142;2013;6
50;2613;5142;2013;3
50;2614;5142;2013;0
50;2615;5142;2013;9
50;2616;5142;2013;0
50;2617;5142;2013;10
50;2618;5142;2013;1
50;2619;5142;2013;1
50;2620;5142;2013;3
50;2625;5142;2013;20
50;2630;5142;2013;6
50;2633;5142;2013;3
50;2635;5142;2013;1
50;2640;5142;2013;0
50;2641;5142;2013;0
50;2642;5142;2013;0
50;2645;5142;2013;0
50;2655;5142;2013;18
50;2656;5142;2013;37
50;2657;5142;2013;1
50;2658;5142;2013;3
50;2731;5142;2013;7
50;2732;5142;2013;6
50;2733;5142;2013;44
50;2734;5142;2013;28
50;2735;5142;2013;2
50;2736;5142;2013;3
50;2740;5142;2013;1
50;2743;5142;2013;0
50;2737;5142;2013;0
50;2781;5142;2013;0
50;2782;5142;2013;0
50;2744;5142;2013;10
50;2848;5521;2013;35
50;2848;5142;2013;129
50;2761;5142;2013;7
50;2762;5142;2013;5
50;2763;5521;2013;9
50;2763;5142;2013;5
50;2764;5521;2013;36
50;2764;5142;2013;1
50;2765;5142;2013;3
50;2766;5142;2013;4
50;2767;5142;2013;1
50;2769;5142;2013;0
50;2775;5142;2013;0
50;2680;5142;2013;1
50;2905;5521;2013;311
50;2905;5142;2013;106
50;2907;5521;2013;0
50;2907;5142;2013;36
50;2908;5142;2013;0
50;2909;5142;2013;42
50;2911;5521;2013;0
50;2911;5142;2013;4
50;2912;5142;2013;4
50;2913;5521;2013;1
50;2913;5142;2013;7
50;2914;5521;2013;0
50;2914;5142;2013;20
50;2918;5521;2013;3
50;2918;5142;2013;110
50;2919;5142;2013;74
50;2922;5142;2013;9
50;2923;5142;2013;0
50;2924;5142;2013;59
50;2943;5142;2013;86
50;2945;5142;2013;3
50;2946;5142;2013;1
50;2949;5142;2013;10
50;2948;5521;2013;35
50;2948;5142;2013;129
50;2960;5521;2013;45
50;2960;5142;2013;25
50;2961;5142;2013;0
50;2928;5142;2013;1
167;2511;5521;2013;1350
167;2511;5142;2013;992
167;2805;5521;2013;6
167;2805;5142;2013;51
167;2513;5521;2013;524
167;2513;5142;2013;2
167;2514;5521;2013;420
167;2514;5142;2013;0
167;2515;5521;2013;6
167;2515;5142;2013;129
167;2516;5521;2013;80
167;2516;5142;2013;25
167;2517;5521;2013;0
167;2518;5521;2013;0
167;2520;5521;2013;185
167;2520;5142;2013;5
167;2532;5521;2013;0
167;2531;5521;2013;0
167;2531;5142;2013;808
167;2533;5142;2013;0
167;2534;5142;2013;0
167;2536;5521;2013;0
167;2537;5521;2013;0
167;2542;5142;2013;378
167;2543;5142;2013;73
167;2745;5142;2013;9
167;2546;5521;2013;1
167;2546;5142;2013;2
167;2547;5521;2013;1
167;2547;5142;2013;12
167;2549;5521;2013;8
167;2549;5142;2013;7
167;2551;5142;2013;20
167;2555;5142;2013;9
167;2556;5142;2013;6
167;2557;5521;2013;0
167;2558;5521;2013;55
167;2558;5142;2013;1
167;2560;5142;2013;7
167;2563;5142;2013;8
167;2570;5521;2013;0
167;2570;5142;2013;1
167;2571;5142;2013;14
167;2572;5142;2013;1
167;2573;5142;2013;44
167;2574;5142;2013;161
167;2577;5142;2013;19
167;2580;5142;2013;4
167;2582;5142;2013;0
167;2586;5142;2013;2
167;2601;5142;2013;140
167;2602;5142;2013;90
167;2605;5521;2013;1
167;2605;5142;2013;543
167;2611;5142;2013;169
167;2612;5142;2013;29
167;2613;5142;2013;14
167;2614;5142;2013;3
167;2615;5142;2013;82
167;2616;5142;2013;7
167;2617;5142;2013;135
167;2618;5142;2013;15
167;2619;5142;2013;0
167;2620;5142;2013;63
167;2625;5142;2013;185
167;2630;5142;2013;31
167;2633;5142;2013;27
167;2635;5142;2013;2
167;2640;5142;2013;1
167;2641;5142;2013;3
167;2642;5142;2013;0
167;2645;5142;2013;2
167;2655;5142;2013;98
167;2656;5142;2013;1496
167;2657;5142;2013;11
167;2658;5142;2013;62
167;2731;5142;2013;87
167;2732;5142;2013;4
167;2733;5142;2013;441
167;2734;5142;2013;204
167;2735;5142;2013;43
167;2736;5142;2013;33
167;2740;5142;2013;55
167;2743;5142;2013;43
167;2737;5142;2013;41
167;2781;5142;2013;0
167;2782;5142;2013;0
167;2744;5142;2013;125
167;2848;5521;2013;75
167;2848;5142;2013;2089
167;2761;5142;2013;32
167;2762;5142;2013;22
167;2763;5521;2013;15
167;2763;5142;2013;29
167;2764;5142;2013;6
167;2765;5142;2013;2
167;2766;5142;2013;0
167;2767;5142;2013;1
167;2769;5142;2013;0
167;2775;5142;2013;0
167;2680;5142;2013;8
167;2905;5521;2013;2571
167;2905;5142;2013;1205
167;2907;5521;2013;0
167;2907;5142;2013;808
167;2908;5521;2013;0
167;2909;5142;2013;459
167;2911;5521;2013;10
167;2911;5142;2013;21
167;2912;5142;2013;20
167;2913;5521;2013;55
167;2913;5142;2013;31
167;2914;5142;2013;244
167;2918;5521;2013;1
167;2918;5142;2013;772
167;2919;5142;2013;702
167;2922;5142;2013;60
167;2923;5142;2013;6
167;2924;5142;2013;1667
167;2943;5142;2013;779
167;2945;5142;2013;33
167;2946;5142;2013;140
167;2949;5142;2013;125
167;2948;5521;2013;75
167;2948;5142;2013;2089
167;2960;5521;2013;15
167;2960;5142;2013;92
167;2961;5142;2013;0
167;2928;5142;2013;8
116;2511;5521;2013;9
116;2511;5142;2013;532
116;2805;5521;2013;193
116;2805;5142;2013;1847
116;2513;5521;2013;1
116;2513;5142;2013;19
116;2514;5521;2013;118
116;2514;5142;2013;1140
116;2515;5521;2013;21
116;2515;5142;2013;55
116;2516;5521;2013;3
116;2516;5142;2013;12
116;2517;5521;2013;25
116;2517;5142;2013;52
116;2518;5521;2013;4
116;2518;5142;2013;33
116;2520;5142;2013;1
116;2532;5521;2013;0
116;2532;5142;2013;0
116;2531;5521;2013;361
116;2531;5142;2013;1220
116;2533;5521;2013;45
116;2533;5142;2013;352
116;2542;5142;2013;98
116;2546;5142;2013;270
116;2549;5142;2013;0
116;2551;5142;2013;15
116;2555;5142;2013;73
116;2571;5142;2013;114
116;2573;5142;2013;0
116;2574;5142;2013;0
116;2575;5142;2013;4
116;2577;5142;2013;1
116;2578;5142;2013;0
116;2581;5142;2013;13
116;2582;5142;2013;27
116;2586;5142;2013;0
116;2601;5142;2013;58
116;2602;5142;2013;82
116;2605;5521;2013;35
116;2605;5142;2013;2965
116;2611;5142;2013;0
116;2617;5142;2013;711
116;2625;5142;2013;718
116;2630;5142;2013;1
116;2633;5142;2013;0
116;2640;5142;2013;0
116;2656;5142;2013;36
116;2658;5142;2013;159
116;2731;5142;2013;22
116;2732;5142;2013;16
116;2733;5142;2013;117
116;2734;5142;2013;44
116;2735;5142;2013;150
116;2736;5142;2013;16
116;2740;5142;2013;0
116;2737;5142;2013;9
116;2781;5521;2013;0
116;2781;5142;2013;0
116;2782;5142;2013;0
116;2744;5142;2013;117
116;2848;5142;2013;94
116;2761;5142;2013;9
116;2762;5142;2013;87
116;2763;5521;2013;1
116;2763;5142;2013;1
116;2764;5142;2013;102
116;2765;5521;2013;0
116;2765;5142;2013;16
116;2766;5142;2013;11
116;2767;5142;2013;6
116;2769;5142;2013;0
116;2775;5142;2013;0
116;2905;5521;2013;374
116;2905;5142;2013;3691
116;2907;5521;2013;406
116;2907;5142;2013;1572
116;2909;5142;2013;98
116;2911;5142;2013;270
116;2912;5142;2013;15
116;2913;5142;2013;73
116;2914;5142;2013;159
116;2918;5521;2013;35
116;2918;5142;2013;3104
116;2919;5142;2013;1429
116;2922;5142;2013;1
116;2923;5142;2013;0
116;2924;5142;2013;195
116;2943;5142;2013;348
116;2945;5142;2013;16
116;2946;5521;2013;0
116;2946;5142;2013;9
116;2949;5142;2013;117
116;2948;5142;2013;94
116;2960;5521;2013;1
116;2960;5142;2013;232
116;2961;5142;2013;0
54;2511;5521;2013;3288
54;2511;5142;2013;551
54;2805;5521;2013;2
54;2805;5142;2013;28
54;2513;5521;2013;2505
54;2513;5142;2013;0
54;2514;5521;2013;96
54;2514;5142;2013;26
54;2515;5521;2013;390
54;2515;5142;2013;79
54;2516;5521;2013;252
54;2516;5142;2013;53
54;2517;5521;2013;0
54;2518;5521;2013;2
54;2520;5521;2013;114
54;2520;5142;2013;0
54;2532;5521;2013;0
54;2531;5521;2013;13
54;2531;5142;2013;352
54;2533;5142;2013;0
54;2534;5521;2013;0
54;2534;5142;2013;0
54;2536;5142;2013;0
54;2542;5521;2013;1
54;2542;5142;2013;237
54;2543;5142;2013;71
54;2745;5142;2013;4
54;2546;5142;2013;1
54;2547;5521;2013;12
54;2547;5142;2013;4
54;2549;5521;2013;11
54;2549;5142;2013;1
54;2551;5142;2013;30
54;2555;5521;2013;13
54;2555;5142;2013;0
54;2556;5142;2013;3
54;2557;5521;2013;11
54;2558;5521;2013;142
54;2558;5142;2013;1
54;2560;5142;2013;10
54;2563;5142;2013;3
54;2570;5521;2013;0
54;2571;5142;2013;14
54;2572;5142;2013;1
54;2573;5142;2013;6
54;2574;5142;2013;0
54;2576;5142;2013;0
54;2577;5142;2013;21
54;2578;5142;2013;0
54;2579;5142;2013;1
54;2580;5142;2013;6
54;2582;5142;2013;1
54;2586;5142;2013;3
54;2601;5142;2013;98
54;2602;5142;2013;47
54;2605;5521;2013;1
54;2605;5142;2013;447
54;2611;5142;2013;247
54;2612;5142;2013;11
54;2613;5142;2013;7
54;2614;5142;2013;2
54;2615;5142;2013;80
54;2616;5142;2013;1
54;2617;5142;2013;137
54;2618;5142;2013;22
54;2619;5142;2013;3
54;2620;5142;2013;48
54;2625;5142;2013;127
54;2630;5142;2013;54
54;2633;5142;2013;22
54;2635;5142;2013;2
54;2640;5142;2013;1
54;2641;5142;2013;1
54;2642;5142;2013;0
54;2645;5142;2013;7
54;2655;5142;2013;159
54;2656;5142;2013;346
54;2657;5142;2013;5
54;2658;5142;2013;19
54;2731;5142;2013;160
54;2732;5142;2013;5
54;2733;5142;2013;140
54;2734;5142;2013;150
54;2735;5142;2013;5
54;2736;5521;2013;18
54;2736;5142;2013;38
54;2740;5142;2013;10
54;2743;5142;2013;51
54;2737;5142;2013;43
54;2781;5521;2013;43
54;2781;5142;2013;20
54;2782;5521;2013;2
54;2782;5142;2013;0
54;2744;5142;2013;86
54;2848;5521;2013;827
54;2848;5142;2013;1558
54;2761;5142;2013;4
54;2762;5521;2013;36
54;2762;5142;2013;28
54;2763;5521;2013;56
54;2763;5142;2013;60
54;2764;5142;2013;0
54;2765;5142;2013;30
54;2766;5142;2013;0
54;2767;5142;2013;7
54;2769;5142;2013;0
54;2775;5142;2013;0
54;2680;5142;2013;0
54;2905;5521;2013;6650
54;2905;5142;2013;738
54;2907;5521;2013;13
54;2907;5142;2013;352
54;2908;5142;2013;0
54;2909;5521;2013;1
54;2909;5142;2013;312
54;2911;5521;2013;23
54;2911;5142;2013;6
54;2912;5142;2013;30
54;2913;5521;2013;166
54;2913;5142;2013;17
54;2914;5142;2013;52
54;2918;5521;2013;1
54;2918;5142;2013;592
54;2919;5142;2013;683
54;2922;5142;2013;77
54;2923;5142;2013;9
54;2924;5142;2013;529
54;2943;5142;2013;460
54;2945;5521;2013;18
54;2945;5142;2013;38
54;2946;5521;2013;45
54;2946;5142;2013;125
54;2949;5142;2013;86
54;2948;5521;2013;827
54;2948;5142;2013;1558
54;2960;5521;2013;92
54;2960;5142;2013;130
54;2961;5142;2013;0
54;2928;5142;2013;0
72;2511;5142;2013;104
72;2805;5142;2013;38
72;2513;5142;2013;0
72;2514;5142;2013;1
72;2515;5142;2013;0
72;2516;5142;2013;0
72;2518;5142;2013;3
72;2520;5142;2013;0
72;2532;5142;2013;0
72;2531;5142;2013;15
72;2534;5142;2013;0
72;2542;5142;2013;29
72;2543;5521;2013;0
72;2543;5142;2013;1
72;2745;5142;2013;0
72;2546;5142;2013;1
72;2547;5142;2013;8
72;2549;5142;2013;1
72;2551;5142;2013;0
72;2556;5142;2013;0
72;2558;5142;2013;0
72;2560;5142;2013;0
72;2561;5142;2013;0
72;2570;5521;2013;0
72;2570;5142;2013;0
72;2571;5142;2013;1
72;2572;5142;2013;0
72;2573;5142;2013;1
72;2574;5142;2013;0
72;2575;5142;2013;0
72;2576;5142;2013;0
72;2577;5142;2013;8
72;2578;5142;2013;0
72;2580;5142;2013;0
72;2586;5142;2013;2
72;2601;5142;2013;8
72;2602;5142;2013;13
72;2605;5142;2013;38
72;2611;5142;2013;3
72;2612;5142;2013;3
72;2613;5142;2013;0
72;2614;5142;2013;0
72;2615;5142;2013;4
72;2617;5142;2013;0
72;2618;5142;2013;0
72;2619;5142;2013;1
72;2620;5142;2013;2
72;2625;5142;2013;25
72;2630;5142;2013;2
72;2633;5142;2013;0
72;2635;5142;2013;1
72;2640;5142;2013;1
72;2641;5142;2013;0
72;2642;5142;2013;0
72;2645;5142;2013;0
72;2655;5142;2013;1
72;2656;5142;2013;2
72;2657;5142;2013;0
72;2658;5142;2013;1
72;2731;5142;2013;9
72;2732;5142;2013;5
72;2733;5142;2013;0
72;2734;5142;2013;2
72;2735;5142;2013;1
72;2736;5142;2013;2
72;2740;5142;2013;0
72;2743;5142;2013;0
72;2737;5142;2013;0
72;2781;5521;2013;0
72;2781;5142;2013;0
72;2744;5142;2013;1
72;2848;5142;2013;52
72;2761;5142;2013;0
72;2762;5142;2013;1
72;2763;5521;2013;0
72;2763;5142;2013;2
72;2764;5142;2013;0
72;2765;5142;2013;0
72;2766;5142;2013;0
72;2767;5142;2013;0
72;2769;5142;2013;0
72;2775;5142;2013;0
72;2680;5142;2013;0
72;2905;5142;2013;146
72;2907;5142;2013;15
72;2909;5521;2013;0
72;2909;5142;2013;30
72;2911;5142;2013;11
72;2912;5142;2013;0
72;2913;5521;2013;0
72;2913;5142;2013;1
72;2914;5142;2013;12
72;2918;5142;2013;60
72;2919;5142;2013;39
72;2922;5142;2013;3
72;2923;5142;2013;2
72;2924;5142;2013;4
72;2943;5142;2013;16
72;2945;5142;2013;2
72;2946;5521;2013;0
72;2946;5142;2013;1
72;2949;5142;2013;1
72;2948;5142;2013;52
72;2960;5521;2013;0
72;2960;5142;2013;3
72;2961;5142;2013;0
72;2928;5142;2013;0
55;2511;5521;2013;0
55;2511;5142;2013;5
55;2805;5142;2013;1
55;2513;5521;2013;0
55;2513;5142;2013;0
55;2514;5521;2013;0
55;2514;5142;2013;0
55;2516;5142;2013;0
55;2520;5142;2013;0
55;2532;5521;2013;0
55;2532;5142;2013;1
55;2531;5521;2013;0
55;2531;5142;2013;1
55;2533;5521;2013;1
55;2533;5142;2013;1
55;2535;5521;2013;5
55;2535;5142;2013;4
55;2534;5521;2013;9
55;2534;5142;2013;4
55;2536;5521;2013;2
55;2536;5142;2013;0
55;2542;5142;2013;3
55;2543;5142;2013;0
55;2745;5142;2013;0
55;2546;5142;2013;0
55;2547;5142;2013;0
55;2549;5142;2013;0
55;2551;5142;2013;0
55;2555;5142;2013;0
55;2556;5142;2013;0
55;2558;5142;2013;0
55;2560;5142;2013;1
55;2563;5142;2013;0
55;2571;5142;2013;0
55;2578;5142;2013;0
55;2580;5142;2013;0
55;2582;5142;2013;0
55;2586;5142;2013;0
55;2601;5142;2013;0
55;2602;5142;2013;0
55;2605;5142;2013;6
55;2611;5142;2013;6
55;2612;5142;2013;1
55;2613;5142;2013;11
55;2615;5521;2013;1
55;2615;5142;2013;3
55;2616;5521;2013;2
55;2616;5142;2013;1
55;2617;5142;2013;0
55;2618;5142;2013;0
55;2620;5142;2013;0
55;2625;5142;2013;3
55;2630;5142;2013;0
55;2633;5142;2013;0
55;2635;5142;2013;0
55;2640;5142;2013;0
55;2642;5142;2013;0
55;2645;5142;2013;0
55;2655;5142;2013;0
55;2656;5142;2013;0
55;2657;5142;2013;0
55;2658;5142;2013;1
55;2731;5142;2013;1
55;2732;5142;2013;0
55;2733;5142;2013;1
55;2734;5142;2013;2
55;2735;5142;2013;0
55;2736;5142;2013;0
55;2740;5142;2013;0
55;2743;5142;2013;0
55;2737;5142;2013;0
55;2782;5142;2013;0
55;2744;5142;2013;0
55;2848;5142;2013;10
55;2761;5142;2013;0
55;2762;5142;2013;0
55;2763;5142;2013;1
55;2764;5521;2013;0
55;2764;5142;2013;0
55;2765;5142;2013;0
55;2766;5142;2013;0
55;2767;5142;2013;0
55;2769;5142;2013;0
55;2775;5142;2013;0
55;2680;5142;2013;0
55;2905;5521;2013;0
55;2905;5142;2013;7
55;2907;5521;2013;16
55;2907;5142;2013;10
55;2908;5521;2013;2
55;2908;5142;2013;0
55;2909;5142;2013;3
55;2911;5142;2013;0
55;2912;5142;2013;0
55;2913;5142;2013;1
55;2914;5142;2013;0
55;2918;5142;2013;7
55;2919;5521;2013;3
55;2919;5142;2013;26
55;2922;5142;2013;0
55;2923;5142;2013;0
55;2924;5142;2013;1
55;2943;5142;2013;4
55;2945;5142;2013;0
55;2946;5142;2013;0
55;2949;5142;2013;0
55;2948;5142;2013;10
55;2960;5521;2013;0
55;2960;5142;2013;1
55;2961;5142;2013;0
55;2928;5142;2013;0
56;2511;5521;2013;250
56;2511;5142;2013;315
56;2805;5142;2013;546
56;2513;5521;2013;0
56;2513;5142;2013;0
56;2514;5521;2013;940
56;2514;5142;2013;38
56;2516;5521;2013;0
56;2516;5142;2013;0
56;2518;5521;2013;4
56;2520;5521;2013;1
56;2520;5142;2013;1
56;2532;5142;2013;158
56;2531;5142;2013;63
56;2533;5142;2013;36
56;2535;5142;2013;24
56;2534;5142;2013;25
56;2542;5142;2013;354
56;2543;5142;2013;3
56;2745;5142;2013;4
56;2546;5142;2013;82
56;2547;5142;2013;1
56;2549;5521;2013;0
56;2549;5142;2013;38
56;2551;5142;2013;1
56;2556;5142;2013;0
56;2560;5142;2013;159
56;2561;5142;2013;0
56;2563;5142;2013;1
56;2571;5142;2013;70
56;2572;5142;2013;1
56;2573;5142;2013;14
56;2575;5142;2013;0
56;2577;5142;2013;82
56;2578;5142;2013;7
56;2580;5142;2013;2
56;2582;5142;2013;5
56;2586;5142;2013;1
56;2601;5142;2013;226
56;2602;5142;2013;52
56;2605;5142;2013;236
56;2611;5142;2013;139
56;2612;5142;2013;17
56;2613;5142;2013;10
56;2615;5142;2013;663
56;2616;5142;2013;515
56;2617;5142;2013;14
56;2618;5142;2013;433
56;2619;5142;2013;0
56;2620;5142;2013;9
56;2625;5521;2013;34
56;2625;5142;2013;917
56;2630;5142;2013;13
56;2633;5142;2013;7
56;2635;5142;2013;0
56;2640;5142;2013;0
56;2641;5142;2013;0
56;2642;5142;2013;0
56;2645;5142;2013;3
56;2655;5142;2013;12
56;2656;5142;2013;394
56;2657;5142;2013;1
56;2658;5142;2013;42
56;2731;5142;2013;103
56;2732;5142;2013;2
56;2733;5142;2013;99
56;2734;5142;2013;287
56;2735;5142;2013;0
56;2736;5142;2013;21
56;2740;5142;2013;3
56;2737;5142;2013;14
56;2781;5521;2013;0
56;2781;5142;2013;0
56;2782;5142;2013;0
56;2744;5142;2013;75
56;2848;5142;2013;767
56;2761;5142;2013;4
56;2762;5142;2013;33
56;2763;5142;2013;32
56;2764;5521;2013;11
56;2764;5142;2013;5
56;2765;5142;2013;6
56;2766;5142;2013;1
56;2767;5142;2013;3
56;2769;5142;2013;0
56;2775;5142;2013;0
56;2680;5142;2013;10
56;2905;5521;2013;1195
56;2905;5142;2013;901
56;2907;5142;2013;306
56;2909;5142;2013;362
56;2911;5521;2013;0
56;2911;5142;2013;121
56;2912;5142;2013;1
56;2913;5142;2013;160
56;2914;5142;2013;183
56;2918;5142;2013;514
56;2919;5521;2013;34
56;2919;5142;2013;2716
56;2922;5142;2013;20
56;2923;5142;2013;3
56;2924;5142;2013;449
56;2943;5142;2013;491
56;2945;5142;2013;21
56;2946;5521;2013;0
56;2946;5142;2013;16
56;2949;5142;2013;75
56;2948;5142;2013;767
56;2960;5521;2013;11
56;2960;5142;2013;84
56;2961;5142;2013;0
56;2928;5142;2013;10
58;2511;5521;2013;1
58;2511;5142;2013;617
58;2805;5142;2013;709
58;2513;5521;2013;1
58;2513;5142;2013;0
58;2514;5521;2013;830
58;2514;5142;2013;131
58;2515;5142;2013;0
58;2516;5142;2013;47
58;2517;5521;2013;0
58;2518;5521;2013;14
58;2520;5521;2013;1
58;2520;5142;2013;1
58;2532;5521;2013;0
58;2532;5142;2013;40
58;2531;5521;2013;2
58;2531;5142;2013;304
58;2533;5521;2013;0
58;2533;5142;2013;2
58;2534;5521;2013;1
58;2534;5142;2013;8
58;2536;5521;2013;120
58;2537;5521;2013;4
58;2541;5142;2013;0
58;2542;5142;2013;347
58;2543;5142;2013;15
58;2745;5142;2013;1
58;2546;5142;2013;1
58;2547;5142;2013;4
58;2549;5142;2013;27
58;2551;5142;2013;2
58;2555;5142;2013;0
58;2556;5142;2013;13
58;2557;5142;2013;1
58;2558;5142;2013;1
58;2560;5142;2013;6
58;2561;5142;2013;0
58;2563;5142;2013;1
58;2570;5521;2013;0
58;2571;5142;2013;86
58;2572;5142;2013;0
58;2573;5142;2013;20
58;2575;5142;2013;0
58;2576;5142;2013;11
58;2577;5142;2013;129
58;2578;5142;2013;2
58;2579;5142;2013;0
58;2580;5142;2013;1
58;2582;5142;2013;1
58;2586;5142;2013;0
58;2601;5142;2013;28
58;2602;5142;2013;14
58;2605;5521;2013;17
58;2605;5142;2013;322
58;2611;5142;2013;79
58;2612;5142;2013;5
58;2613;5142;2013;4
58;2614;5142;2013;23
58;2615;5142;2013;559
58;2616;5521;2013;10
58;2616;5142;2013;377
58;2617;5142;2013;68
58;2618;5142;2013;63
58;2619;5142;2013;0
58;2620;5142;2013;31
58;2625;5142;2013;404
58;2630;5142;2013;2
58;2633;5142;2013;6
58;2635;5142;2013;2
58;2640;5142;2013;2
58;2641;5142;2013;0
58;2642;5142;2013;0
58;2645;5142;2013;3
58;2655;5142;2013;5
58;2656;5142;2013;608
58;2657;5142;2013;0
58;2658;5142;2013;10
58;2731;5142;2013;261
58;2732;5142;2013;7
58;2733;5142;2013;227
58;2734;5142;2013;344
58;2735;5142;2013;10
58;2736;5142;2013;53
58;2740;5142;2013;2
58;2743;5142;2013;3
58;2737;5142;2013;66
58;2781;5521;2013;4
58;2781;5142;2013;0
58;2782;5142;2013;0
58;2744;5142;2013;126
58;2848;5521;2013;124
58;2848;5142;2013;2197
58;2761;5142;2013;23
58;2762;5142;2013;5
58;2763;5521;2013;41
58;2763;5142;2013;49
58;2764;5521;2013;0
58;2764;5142;2013;5
58;2765;5521;2013;30
58;2765;5142;2013;46
58;2766;5142;2013;0
58;2767;5142;2013;1
58;2769;5142;2013;0
58;2775;5142;2013;0
58;2680;5142;2013;6
58;2905;5521;2013;847
58;2905;5142;2013;1504
58;2907;5521;2013;4
58;2907;5142;2013;353
58;2908;5521;2013;124
58;2909;5142;2013;364
58;2911;5142;2013;32
58;2912;5142;2013;2
58;2913;5521;2013;0
58;2913;5142;2013;22
58;2914;5142;2013;251
58;2918;5521;2013;17
58;2918;5142;2013;364
58;2919;5521;2013;10
58;2919;5142;2013;1613
58;2922;5142;2013;10
58;2923;5142;2013;5
58;2924;5142;2013;624
58;2943;5142;2013;849
58;2945;5142;2013;53
